X_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
2380,10670091,2938 LUCKY NAILS SPA,2938 ISLINGTON AVE,Aesthetics,Pass,2023-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56991, 43.75685]]}"
2381,10670091,2938 LUCKY NAILS SPA,2938 ISLINGTON AVE,Aesthetics,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56991, 43.75685]]}"
2382,10670091,2938 LUCKY NAILS SPA,2938 ISLINGTON AVE,Nails,Pass,2023-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56991, 43.75685]]}"
2383,10670091,2938 LUCKY NAILS SPA,2938 ISLINGTON AVE,Nails,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56991, 43.75685]]}"
2384,10670796,PLATINUM NAILS,"12 HARRISON GARDEN BLVD, UNIT-11",Aesthetics,Pass,2023-11-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40909, 43.7579]]}"
2385,10670796,PLATINUM NAILS,"12 HARRISON GARDEN BLVD, UNIT-11",Aesthetics,Pass,2023-08-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40909, 43.7579]]}"
2386,10670796,PLATINUM NAILS,"12 HARRISON GARDEN BLVD, UNIT-11",Aesthetics,Conditional Pass,2023-08-01,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40909, 43.7579]]}"
2387,10670796,PLATINUM NAILS,"12 HARRISON GARDEN BLVD, UNIT-11",Aesthetics,Conditional Pass,2023-08-01,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40909, 43.7579]]}"
2388,10670796,PLATINUM NAILS,"12 HARRISON GARDEN BLVD, UNIT-11",Nails,Pass,2023-11-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40909, 43.7579]]}"
2389,10670796,PLATINUM NAILS,"12 HARRISON GARDEN BLVD, UNIT-11",Nails,Pass,2023-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40909, 43.7579]]}"
2390,10670796,PLATINUM NAILS,"12 HARRISON GARDEN BLVD, UNIT-11",Nails,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40909, 43.7579]]}"
2391,10670796,PLATINUM NAILS,"12 HARRISON GARDEN BLVD, UNIT-11",Nails,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40909, 43.7579]]}"
2392,10671000,PELLAS HAIR STUDIO,1924 DANFORTH AVE,Barbering & Hairdressing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3163, 43.68523]]}"
2393,10671761,SALON GLAMOUR,649 THE QUEENSWAY,Barbering & Hairdressing,Pass,2023-07-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.49808, 43.62714]]}"
2394,10670351,THE DUCHESS TATTOO SHOP,143 COWAN AVE,Tattooing,Pass,2023-07-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43173, 43.63835]]}"
2395,10670687,BABY POINT BARBERSHOP,662 ANNETTE ST,Barbering & Hairdressing,Pass,2023-10-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48384, 43.6594]]}"
2396,10671840,PERFECT NAIL BAR,3244 DANFORTH AVE,Aesthetics,Pass,2023-11-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.28221, 43.69286]]}"
2397,10671840,PERFECT NAIL BAR,3244 DANFORTH AVE,Micropigmentation/Microblading,Pass,2023-11-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.28221, 43.69286]]}"
2398,10671840,PERFECT NAIL BAR,3244 DANFORTH AVE,Nails,Pass,2023-11-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.28221, 43.69286]]}"
2399,10671935,6IX NAILS,848 EGLINTON AVE E,Aesthetics,Pass,2023-05-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.36564, 43.71362]]}"
2400,10671935,6IX NAILS,848 EGLINTON AVE E,Nails,Pass,2023-05-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.36564, 43.71362]]}"
2401,10671935,6IX NAILS,848 EGLINTON AVE E,Nails,Conditional Pass,2023-05-01,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - floor not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.36564, 43.71362]]}"
2402,10724971,ACE BARBERSHOP,3860 BLOOR ST W,Barbering & Hairdressing,Pass,2023-04-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53933, 43.64127]]}"
2403,10722253,LIKE HONEY STUDIO,3274 DUNDAS ST W,Aesthetics,Pass,2023-06-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.47931, 43.66582]]}"
2404,10722253,LIKE HONEY STUDIO,3274 DUNDAS ST W,Barbering & Hairdressing,Pass,2023-06-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.47931, 43.66582]]}"
2405,10722253,LIKE HONEY STUDIO,3274 DUNDAS ST W,Tattooing,Pass,2023-11-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.47931, 43.66582]]}"
2406,10722291,ODALISQUE STUDIOS,42 CAWTHRA AVE,Tattooing,Pass,2022-06-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.46404, 43.66922]]}"
2407,10724011,PEDI N NAILS,"125 THE QUEENSWAY, UNIT-B2A",Aesthetics,Pass,2023-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48227, 43.63058]]}"
2408,10724011,PEDI N NAILS,"125 THE QUEENSWAY, UNIT-B2A",Nails,Pass,2023-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48227, 43.63058]]}"
2409,10726342,NAILS FOR YOU,"16 RICHARDSON ST, UNIT-1",Aesthetics,Pass,2023-05-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.36867, 43.64558]]}"
2410,10726342,NAILS FOR YOU,"16 RICHARDSON ST, UNIT-1",Nails,Pass,2023-05-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.36867, 43.64558]]}"
2411,10727820,CANADIAN ALL CARE COLLEGE,"240 ALTON TOWERS CRCL, UNIT-302",Aesthetics,Pass,2022-03-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.27736, 43.82625]]}"
2412,10727820,CANADIAN ALL CARE COLLEGE,"240 ALTON TOWERS CRCL, UNIT-302",Micropigmentation/Microblading,Pass,2022-03-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.27736, 43.82625]]}"
2413,10727820,CANADIAN ALL CARE COLLEGE,"240 ALTON TOWERS CRCL, UNIT-302",Nails,Pass,2022-03-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.27736, 43.82625]]}"
2414,10728961,HONG NGUYEN BEAUTY STUDIO,105 HOME RD,Aesthetics,Pass,2022-06-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.46741, 43.73596]]}"
2415,10728961,HONG NGUYEN BEAUTY STUDIO,105 HOME RD,Micropigmentation/Microblading,Pass,2022-06-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.46741, 43.73596]]}"
2416,10729629,SEVERUS SALON,396 KING ST E,Barbering & Hairdressing,Pass,2023-06-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.36125, 43.65411]]}"
2417,10731073,REDMASKINK,"5511 YONGE ST, UNIT-B",Tattooing,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.4148, 43.77824]]}"
2418,10732635,CHOE'S HAIR SALON,"5068 DUNDAS ST W, UNIT A",Barbering & Hairdressing,Pass,2023-04-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53206, 43.64573]]}"
2419,10733081,VITALITY WORKS MEDSPA,"181 EGLINTON AVE E, UNIT-207",Aesthetics,Pass,2023-12-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39191, 43.70775]]}"
2420,10733116,HYDRA TATTOO COLLECTIVE INC,121 DANFORTH AVE,Body Piercing,Pass,2023-10-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.35782, 43.67621]]}"
2421,10733116,HYDRA TATTOO COLLECTIVE INC,121 DANFORTH AVE,Tattooing,Pass,2023-10-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.35782, 43.67621]]}"
2422,10777940,LAB AMOR,"1444 DUPONT ST, UNIT-31",Aesthetics,Pass,2023-04-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44978, 43.66667]]}"
2423,10777940,LAB AMOR,"1444 DUPONT ST, UNIT-31",Micropigmentation/Microblading,Pass,2023-04-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44978, 43.66667]]}"
2424,10777940,LAB AMOR,"1444 DUPONT ST, UNIT-31",Tattooing,Pass,2023-04-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44978, 43.66667]]}"
2425,10777326,MARIANE BUENO BEAUTY STUDIO,6 PARMALEA CRES,Aesthetics,Pass,2023-04-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55224, 43.68304]]}"
2426,10777326,MARIANE BUENO BEAUTY STUDIO,6 PARMALEA CRES,Micropigmentation/Microblading,Pass,2023-04-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55224, 43.68304]]}"
2427,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Aesthetics,Pass,2023-11-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2428,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Aesthetics,Pass,2023-04-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2429,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Aesthetics,Pass,2023-04-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2430,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Pass,2023-11-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2431,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Pass,2023-11-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2432,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Conditional Pass,2023-11-03,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,05 - Single-Use Equipment & Instruments,Personal service setting - single-use equipment not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Ticket,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2433,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Conditional Pass,2023-11-03,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fixture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2434,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Pass,2023-04-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2435,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Conditional Pass,2023-04-21,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,05 - Single-Use Equipment & Instruments,Personal service setting - single-use equipment not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2436,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Conditional Pass,2023-04-21,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - floor not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2437,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Pass,2023-04-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2438,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Conditional Pass,2023-04-03,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fail to collect and remove waste as often as necessary to maintain sanitary condition. Reg. Subsec. 8 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2439,10777495,RYNA'S NAILS KEELE BEAUTY & SPA,3342 KEELE ST,Nails,Conditional Pass,2023-04-03,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not disinfected as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48709, 43.74605]]}"
2440,10777528,MR. FADES,1399 QUEEN ST W,Aesthetics,Pass,2023-04-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43664, 43.64038]]}"
2441,10777528,MR. FADES,1399 QUEEN ST W,Barbering & Hairdressing,Pass,2023-04-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43664, 43.64038]]}"
2442,10777528,MR. FADES,1399 QUEEN ST W,Nails,Pass,2023-04-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43664, 43.64038]]}"
2443,10777976,MEJURI,64 OSSINGTON AVE,Ear Piercing,Pass,2023-05-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41954, 43.64565]]}"
2444,10778045,EMS Beauty Spot LTD,385 DONLANDS AVE,Aesthetics,Pass,2023-04-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34239, 43.69355]]}"
2445,10778045,EMS Beauty Spot LTD,385 DONLANDS AVE,Micropigmentation/Microblading,Pass,2023-04-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34239, 43.69355]]}"
2446,10778045,EMS Beauty Spot LTD,385 DONLANDS AVE,Nails,Pass,2023-04-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34239, 43.69355]]}"
2447,10791075,BELLA BEAUTY NAILS AND SPA,"1990 DANFORTH AVE, UNIT-1",Aesthetics,Pass,2023-08-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3147, 43.68552]]}"
2448,10791075,BELLA BEAUTY NAILS AND SPA,"1990 DANFORTH AVE, UNIT-1",Nails,Pass,2023-08-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3147, 43.68552]]}"
2449,10791071,NAILS ON DANFORTH,2180 DANFORTH AVE,Aesthetics,Pass,2023-08-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.31029, 43.68647]]}"
2450,10791071,NAILS ON DANFORTH,2180 DANFORTH AVE,Nails,Pass,2023-08-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.31029, 43.68647]]}"
2451,10791071,NAILS ON DANFORTH,2180 DANFORTH AVE,Nails,Conditional Pass,2023-08-10,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.31029, 43.68647]]}"
2452,10791072,FILE AND STYLE,1842 DANFORTH AVE,Aesthetics,Pass,2023-08-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.318, 43.68478]]}"
2453,10791072,FILE AND STYLE,1842 DANFORTH AVE,Nails,Pass,2023-08-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.318, 43.68478]]}"
2454,10791073,MARGARET HAIR STYLISTS,875 PAPE AVE,Aesthetics,Pass,2023-08-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34634, 43.68381]]}"
2455,10791073,MARGARET HAIR STYLISTS,875 PAPE AVE,Barbering & Hairdressing,Pass,2023-08-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34634, 43.68381]]}"
2456,10791076,D & E BARBERSHOP,959 ALBION RD,Barbering & Hairdressing,Pass,2023-07-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56291, 43.73585]]}"
2457,10791097,STEVE PELLA HAIR,1646 QUEEN ST W,Barbering & Hairdressing,Pass,2023-08-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44306, 43.63953]]}"
2458,10791226,Blandine Hair Salon Hair Braiding,1340 DANFORTH AVE,Barbering & Hairdressing,Pass,2023-10-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.32907, 43.68245]]}"
2459,10791264,TORONTO INK,"580 DANFORTH RD, 1/2",Tattooing,Pass,2023-08-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26323, 43.7115]]}"
2460,10791306,CORNERSTONE BARBER SHOP,3270 DUNDAS ST W,Barbering & Hairdressing,Pass,2023-08-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.47929, 43.66573]]}"
2461,10791363,BARBER BROS.,"1500 ROYAL YORK RD, UNIT 19",Barbering & Hairdressing,Pass,2023-08-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53185, 43.69163]]}"
2462,10791363,BARBER BROS.,"1500 ROYAL YORK RD, UNIT 19",Barbering & Hairdressing,Conditional Pass,2023-08-24,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,06 - Sharps Handling & Disposal,Fail to ensure all sharps disposed of immediately after use in sharps container in close proximity to where personal service provided. Reg. Subsec. 10 (7),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53185, 43.69163]]}"
2463,10791474,BEAUTYCA,"3850 SHEPPARD AVE E, 235",Aesthetics,Pass,2023-08-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29225, 43.78394]]}"
2464,10791474,BEAUTYCA,"3850 SHEPPARD AVE E, 235",Micropigmentation/Microblading,Pass,2023-08-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29225, 43.78394]]}"
2465,10791685,MDRN BARBERSHOP,342 MANNING AVE,Barbering & Hairdressing,Pass,2023-09-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41264, 43.65507]]}"
2466,10288134,ATTY SPA COSMETIC CLINIC,"2012 SHEPPARD AVE E, UNIT-A17",Aesthetics,Pass,2020-02-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.33044, 43.77537]]}"
2467,10288134,ATTY SPA COSMETIC CLINIC,"2012 SHEPPARD AVE E, UNIT-A17",Nails,Pass,2020-02-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.33044, 43.77537]]}"
2468,10287125,SPA 234,234 SHEPPARD AVE W,Aesthetics,Pass,2020-02-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.42245, 43.75918]]}"
2469,10287125,SPA 234,234 SHEPPARD AVE W,Nails,Pass,2020-02-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.42245, 43.75918]]}"
2470,10287195,CARYL BAKER VISAGE,6256 YONGE ST,Aesthetics,Pass,2020-02-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.42008, 43.79555]]}"
2471,10287195,CARYL BAKER VISAGE,6256 YONGE ST,Ear Piercing,Pass,2020-02-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.42008, 43.79555]]}"
